sec_id,timestamp,side,price,quantity,trader_id,manager_id,exchange_id,commission,currency,order_type,clearing_id,order_status
34909,2026-02-18 15:30:19.261410,SELL,194.9182,21,trader02,MGR03,,3.0,USD,MARKET,PGFD8G42,FILLED
34909,2026-02-18 15:30:38.263852,SELL,194.935,1,trader02,MGR03,,4.0,USD,MARKET,P667RKB4,FILLED
489240,2026-02-18 15:30:39.906249,BUY,266.057,1,trader03,MGR02,,3.0,USD,MARKET,5TC3KTXF,FILLED
34909,2026-02-18 15:30:44.541885,SELL,194.94,52,trader02,MGR03,,3.0,USD,MARKET,CC88PPOM,FILLED
34909,2026-02-18 15:30:53.003743,SELL,194.915,48,trader02,MGR03,,3.0,USD,MARKET,TMWNW8HC,FILLED
34909,2026-02-18 15:31:14.452904,SELL,194.91,1,trader02,MGR03,,4.0,USD,MARKET,SEI2PT1E,FILLED
34909,2026-02-18 15:31:19.947319,SELL,194.93,51,trader02,MGR03,,3.0,USD,LIMIT,RBRI6JHA,FILLED
489240,2026-02-18 15:31:36.114814,BUY,265.595,4,trader03,MGR02,,4.0,USD,MARKET,EHI05486,FILLED
34909,2026-02-18 15:31:36.557764,SELL,194.9869,28,trader02,MGR03,,4.0,USD,MARKET,QOXLV9H1,FILLED
34909,2026-02-18 15:31:39.245910,SELL,194.9335,2,trader02,MGR03,,3.0,USD,LIMIT,7TMJGL0S,FILLED
34909,2026-02-18 15:31:56.173554,SELL,194.82,1,trader02,MGR03,,4.0,USD,MARKET,HT3AA80U,FILLED
34909,2026-02-18 15:32:02.389820,SELL,194.9662,1,trader02,MGR03,,4.0,USD,MARKET,6VSH31K0,FILLED
489240,2026-02-18 15:32:06.385399,BUY,264.75,1,trader03,MGR02,,3.0,USD,LIMIT,0DFVWXN4,FILLED
34909,2026-02-18 15:32:25.605065,SELL,195.025,2,trader02,MGR03,,3.0,USD,MARKET,QHE5ZQHD,FILLED
34909,2026-02-18 15:32:32.177004,SELL,194.9505,1,trader02,MGR03,,3.0,USD,MARKET,FDTHEKZR,FILLED
34909,2026-02-18 15:32:44.022555,SELL,194.8929,2,trader02,MGR03,,4.0,USD,MARKET,F0RGY9TF,FILLED
489240,2026-02-18 15:32:53.301667,BUY,264.905,3,trader03,MGR02,,4.0,USD,MARKET,LV9773UX,FILLED
34909,2026-02-18 15:32:54.548077,SELL,195.035,4,trader02,MGR03,,4.0,USD,MARKET,0ZWE5APP,FILLED
34909,2026-02-18 15:33:06.554045,SELL,194.9153,30,trader02,MGR03,,3.0,USD,MARKET,9DRMDIP6,FILLED
34909,2026-02-18 15:33:20.444415,SELL,195.035,2,trader02,MGR03,,4.0,USD,MARKET,N5034Z0F,FILLED
489240,2026-02-18 15:33:23.513412,BUY,264.905,2,trader03,MGR02,,3.0,USD,MARKET,ZB0X1XNN,FILLED
34909,2026-02-18 15:33:35.759266,SELL,195.0266,2,trader02,MGR03,,4.0,USD,MARKET,VRMRTIWL,FILLED
34909,2026-02-18 15:33:47.187502,SELL,195.0427,53,trader02,MGR03,,3.0,USD,MARKET,JPDV08KT,FILLED
34909,2026-02-18 15:33:56.814275,SELL,195.1,41,trader02,MGR03,,3.0,USD,MARKET,S0W34EMX,FILLED
489240,2026-02-18 15:33:58.741615,BUY,264.905,14,trader03,MGR02,,3.0,USD,LIMIT,TRGU0BV6,FILLED
34909,2026-02-18 15:34:08.956447,SELL,195.0303,4,trader02,MGR03,,4.0,USD,MARKET,U8MAYHAG,FILLED
34909,2026-02-18 15:34:24.775090,SELL,195.032,1,trader02,MGR03,,3.0,USD,MARKET,72JVMG93,FILLED
34909,2026-02-18 15:34:35.498885,SELL,194.9798,53,trader02,MGR03,,3.0,USD,MARKET,NM3QNNQS,FILLED
34909,2026-02-18 15:34:47.660701,SELL,195.04,1,trader02,MGR03,,4.0,USD,MARKET,BRPJMPN6,FILLED
34909,2026-02-18 15:34:53.600141,SELL,195.0405,3,trader02,MGR03,,3.0,USD,MARKET,TSJ6ATG1,FILLED
489240,2026-02-18 15:34:56.485914,BUY,263.71,1,trader03,MGR02,,3.0,USD,MARKET,NKC2OJ4A,FILLED
34909,2026-02-18 15:35:05.609694,SELL,195.042,2,trader02,MGR03,,3.0,USD,MARKET,QFEAG8Q9,FILLED
34909,2026-02-18 15:35:24.965550,SELL,195.04,4,trader02,MGR03,,4.0,USD,LIMIT,J1DDA6Y0,FILLED
34909,2026-02-18 15:35:30.762751,SELL,195.0628,2,trader02,MGR03,,3.0,USD,LIMIT,7L0STXQA,FILLED
489240,2026-02-18 15:35:34.432161,BUY,264.275,1,trader03,MGR02,,4.0,USD,MARKET,CSU0UGNP,FILLED
34909,2026-02-18 15:35:50.808391,SELL,195.0836,4,trader02,MGR03,,3.0,USD,MARKET,9TW0N8Y4,FILLED
34909,2026-02-18 15:35:53.173916,SELL,195.0682,5,trader02,MGR03,,3.0,USD,MARKET,0WBVEVZT,FILLED
34909,2026-02-18 15:36:09.434890,SELL,195.0847,1,trader02,MGR03,,4.0,USD,MARKET,LCYZRZ2S,FILLED
34909,2026-02-18 15:36:12.000000,SELL,196.1766,333,trader02,MGR03,ALL HOURS,0.0,USD,LIMIT,FLBA1QRW,CANCELLED
489240,2026-02-18 15:36:28.680571,BUY,265.495,1,trader03,MGR02,,3.0,USD,MARKET,B5QY6NWA,FILLED
34909,2026-02-18 15:36:32.188890,SELL,195.1038,1,trader02,MGR03,,3.0,USD,LIMIT,5CTMBQ7G,FILLED
34909,2026-02-18 15:36:38.278732,SELL,195.0172,4,trader02,MGR03,,4.0,USD,LIMIT,KGEIU2Y1,FILLED
34909,2026-02-18 15:36:43.302832,SELL,195.1014,10,trader02,MGR03,,3.0,USD,LIMIT,ZN6GZD1D,FILLED
34909,2026-02-18 15:37:02.286789,SELL,195.1124,4,trader02,MGR03,,3.0,USD,MARKET,HOZBJM08,FILLED
34909,2026-02-18 15:37:15.026239,SELL,195.1077,4,trader02,MGR03,,4.0,USD,LIMIT,WSM3DEHJ,FILLED
34909,2026-02-18 15:37:27.454094,SELL,195.0719,4,trader02,MGR03,,3.0,USD,MARKET,Q8XNHXJ9,FILLED
34909,2026-02-18 15:37:32.434786,SELL,195.0101,5,trader02,MGR03,,4.0,USD,MARKET,RT6KQTJB,FILLED
34909,2026-02-18 15:37:43.718466,SELL,195.0989,1,trader02,MGR03,,3.0,USD,MARKET,KEYAL5UY,FILLED
34909,2026-02-18 15:37:53.178029,SELL,195.1105,24,trader02,MGR03,,4.0,USD,LIMIT,YKWHWY57,FILLED
34909,2026-02-18 15:38:09.437130,SELL,195.1003,1,trader02,MGR03,,3.0,USD,MARKET,AKTLW4J6,FILLED
34909,2026-02-18 15:38:15.082588,SELL,195.1007,2,trader02,MGR03,,4.0,USD,LIMIT,56CKEEBP,FILLED
34909,2026-02-18 15:38:32.191485,SELL,195.101,1,trader02,MGR03,,3.0,USD,MARKET,DK957BXW,FILLED
34909,2026-02-18 15:38:45.787386,SELL,195.1011,3,trader02,MGR03,,3.0,USD,LIMIT,E6O9EXE8,FILLED
34909,2026-02-18 15:39:07.075957,SELL,195.1054,1,trader02,MGR03,,4.0,USD,MARKET,VCHMAA79,FILLED
34909,2026-02-18 15:39:14.283488,SELL,195.04,3,trader02,MGR03,,4.0,USD,MARKET,T6XBZA3N,FILLED
34909,2026-02-18 15:39:19.905917,SELL,195.0863,2,trader02,MGR03,,4.0,USD,LIMIT,FJY4UF62,FILLED
34909,2026-02-18 15:39:36.088718,SELL,195.02,1,trader02,MGR03,,3.0,USD,MARKET,OT8NAFV9,FILLED
34909,2026-02-18 15:39:45.436489,SELL,195.1122,1,trader02,MGR03,,4.0,USD,MARKET,0WLPBNW6,FILLED
34909,2026-02-18 15:40:06.663005,SELL,195.2,1,trader02,MGR03,,4.0,USD,MARKET,73A3HW85,FILLED
33008,2026-02-18 15:40:12.000000,SELL,254.2093,154,trader01,MGR04,MKT HOURS,0.0,USD,LIMIT,Q6E5F7M4,CANCELLED
34909,2026-02-18 15:40:18.658275,SELL,195.435,40,trader02,MGR03,,3.0,USD,MARKET,XKSZSOOV,FILLED
34909,2026-02-18 15:40:22.822357,SELL,195.3566,24,trader02,MGR03,,3.0,USD,MARKET,B9D9BSPU,FILLED
34909,2026-02-18 15:40:39.482237,SELL,195.435,1,trader02,MGR03,,4.0,USD,MARKET,P6A9Y2FC,FILLED
34909,2026-02-18 15:40:53.144702,SELL,195.1548,7,trader02,MGR03,,3.0,USD,MARKET,OL26P1C0,FILLED
34909,2026-02-18 15:40:55.077865,SELL,195.1548,1,trader02,MGR03,,4.0,USD,LIMIT,DYNOJO53,FILLED
34909,2026-02-18 15:41:05.671024,SELL,195.4045,1,trader02,MGR03,,4.0,USD,MARKET,MKSYG084,FILLED
34909,2026-02-18 15:41:22.200139,SELL,195.1612,1,trader02,MGR03,,3.0,USD,MARKET,TLL0QDYE,FILLED
34909,2026-02-18 15:41:34.066234,SELL,195.2758,1,trader02,MGR03,,4.0,USD,MARKET,9PMBG8T6,FILLED
34909,2026-02-18 15:41:52.827965,SELL,195.36,27,trader02,MGR03,,4.0,USD,MARKET,8BN4RSUZ,FILLED
34909,2026-02-18 15:42:03.687145,SELL,195.47,1,trader02,MGR03,,3.0,USD,MARKET,75WUMEZA,FILLED
34909,2026-02-18 15:42:07.763839,SELL,195.4071,2,trader02,MGR03,,3.0,USD,LIMIT,ZR28TURN,FILLED
34909,2026-02-18 15:42:31.419993,SELL,195.1901,2,trader02,MGR03,,3.0,USD,LIMIT,DB06BLVZ,FILLED
34909,2026-02-18 15:42:37.673935,SELL,195.15,1,trader02,MGR03,,3.0,USD,MARKET,0YDJQCMN,FILLED
34909,2026-02-18 15:42:48.435716,SELL,195.15,5,trader02,MGR03,,3.0,USD,MARKET,9L8ZY34I,FILLED
34909,2026-02-18 15:42:58.457324,SELL,195.15,1,trader02,MGR03,,4.0,USD,MARKET,PT9BRHH1,FILLED
40039,2026-02-18 15:43:01.000000,SELL,458.4633,92,trader03,MGR02,MKT HOURS,0.0,USD,LIMIT,2GSEZTRJ,CANCELLED
33008,2026-02-18 15:43:12.000000,BUY,251.9079,469,trader03,MGR04,ALL HOURS,0.0,USD,LIMIT,YJGY12JN,CANCELLED
34909,2026-02-18 15:43:15.327849,SELL,194.9681,1,trader02,MGR03,,3.0,USD,MARKET,H291GFPT,FILLED
34909,2026-02-18 15:43:24.184137,SELL,195.075,2,trader02,MGR03,,4.0,USD,MARKET,2PG96XZ7,FILLED
43205,2026-02-18 15:43:25.000000,BUY,113.6256,25,trader03,MGR01,MKT HOURS,0.0,USD,LIMIT,IBR5HDO4,CANCELLED
34909,2026-02-18 15:43:40.725245,SELL,194.94,1,trader02,MGR03,,3.0,USD,MARKET,RFVQ21QN,FILLED
34909,2026-02-18 15:43:42.153679,SELL,195.055,5,trader02,MGR03,,4.0,USD,MARKET,PWWST9JG,FILLED
34909,2026-02-18 15:44:00.460074,SELL,194.94,13,trader02,MGR03,,4.0,USD,MARKET,27VOMQBT,FILLED
34909,2026-02-18 15:44:21.281676,SELL,194.9873,32,trader02,MGR03,,4.0,USD,MARKET,JJU8H6S9,FILLED
34909,2026-02-18 15:44:35.650250,SELL,195.085,42,trader02,MGR03,,4.0,USD,MARKET,N9XYUQS4,FILLED
34909,2026-02-18 15:44:35.650294,SELL,195.085,11,trader02,MGR03,,3.0,USD,MARKET,2AZ40RMY,FILLED
34909,2026-02-18 15:44:47.877828,SELL,195.085,10,trader02,MGR03,,4.0,USD,MARKET,XNONBBCP,FILLED
34909,2026-02-18 15:45:04.194428,SELL,195.0265,43,trader02,MGR03,,3.0,USD,LIMIT,SO8IOIKV,FILLED
34909,2026-02-18 15:45:16.484661,SELL,195.085,41,trader02,MGR03,,3.0,USD,MARKET,LLY3HEIU,FILLED
7036662,2026-02-18 15:47:00.000000,SELL,118.2111,182,trader01,MGR03,ALL HOURS,0.0,USD,LIMIT,243M83U0,CANCELLED
550109,2026-02-18 15:49:12.000000,BUY,119.4577,162,trader01,MGR04,ALL HOURS,0.0,USD,LIMIT,N2LF9B8D,CANCELLED
40039,2026-02-18 15:57:56.000000,BUY,447.4469,67,trader02,MGR01,MKT HOURS,0.0,USD,LIMIT,UVS4MG7S,CANCELLED
7036662,2026-02-18 16:51:06.676709,BUY,116.88,1,trader02,MGR04,,4.0,USD,MARKET,8FBT9T7X,FILLED
7036662,2026-02-18 16:51:14.722043,BUY,116.88,1,trader02,MGR04,,3.0,USD,MARKET,BP1SHGXQ,FILLED
7036662,2026-02-18 16:51:14.723634,SELL,116.88,1,trader01,MGR02,,3.0,USD,LIMIT,UNMXAPN2,FILLED
7036662,2026-02-18 16:51:15.691979,SELL,116.96,1,trader01,MGR02,,4.0,USD,MARKET,0PJIHJ1B,FILLED
7036662,2026-02-18 16:51:36.678708,BUY,116.94,1,trader02,MGR04,,4.0,USD,MARKET,248O6ENJ,FILLED
7036662,2026-02-18 16:51:36.678708,BUY,116.94,1,trader02,MGR04,,3.0,USD,MARKET,7VNF2X4P,FILLED
7036662,2026-02-18 16:51:36.678708,SELL,116.94,1,trader01,MGR02,,3.0,USD,LIMIT,ATI311QP,FILLED
7036662,2026-02-18 16:51:36.678708,SELL,116.94,1,trader01,MGR02,,4.0,USD,LIMIT,PHU5JCUO,FILLED
7036662,2026-02-18 16:51:40.689881,BUY,116.9635,1,trader02,MGR04,,3.0,USD,MARKET,FMWIC3TO,FILLED
7036662,2026-02-18 16:51:40.689881,SELL,116.9635,1,trader01,MGR02,,3.0,USD,LIMIT,T0APJDBP,FILLED
7036662,2026-02-18 16:51:48.630771,BUY,116.94,1,trader02,MGR04,,4.0,USD,MARKET,TS2QV3X6,FILLED
7036662,2026-02-18 16:51:53.548374,BUY,116.8956,9,trader02,MGR04,,4.0,USD,MARKET,AKU3Q42J,FILLED
7036662,2026-02-18 16:51:53.548374,SELL,116.8956,9,trader01,MGR02,,3.0,USD,LIMIT,H2ZUAT4X,FILLED
7036662,2026-02-18 16:52:02.752079,SELL,116.945,1,trader01,MGR02,,4.0,USD,MARKET,H6V47PB6,FILLED
7036662,2026-02-18 16:52:05.689578,BUY,116.945,1,trader02,MGR04,,4.0,USD,MARKET,VETBKMQU,FILLED
7036662,2026-02-18 16:52:06.680699,SELL,116.9324,1,trader01,MGR02,,4.0,USD,MARKET,4M070JYK,FILLED
7036662,2026-02-18 16:52:21.899291,SELL,116.98,1,trader01,MGR02,,4.0,USD,LIMIT,2DY8LY5P,FILLED
7036662,2026-02-18 16:52:21.899291,BUY,116.98,1,trader02,MGR04,,3.0,USD,LIMIT,QHP5XHSZ,FILLED
7036662,2026-02-18 16:52:21.899291,BUY,116.98,1,trader02,MGR04,,4.0,USD,MARKET,RWKA40EN,FILLED
7036662,2026-02-18 16:52:21.899291,SELL,116.98,1,trader01,MGR02,,3.0,USD,MARKET,J97YPBID,FILLED
7036662,2026-02-18 16:52:32.894252,BUY,116.94,1,trader02,MGR04,,3.0,USD,MARKET,C1HKOS6I,FILLED
7036662,2026-02-18 16:52:32.894252,SELL,116.94,1,trader01,MGR02,,3.0,USD,MARKET,JN48QY74,FILLED
7036662,2026-02-18 16:52:36.682705,BUY,116.89,1,trader02,MGR04,,4.0,USD,MARKET,YT9INZAS,FILLED
7036662,2026-02-18 16:52:48.480921,BUY,116.93,10,trader02,MGR04,,4.0,USD,LIMIT,4G2O4WF0,FILLED
7036662,2026-02-18 16:52:48.480921,SELL,116.93,10,trader01,MGR02,,3.0,USD,MARKET,CI55BNDJ,FILLED
7036662,2026-02-18 16:52:48.480921,BUY,116.93,10,trader02,MGR04,,4.0,USD,LIMIT,8HX25MZR,FILLED
7036662,2026-02-18 16:52:49.261201,SELL,116.93,20,trader01,MGR02,,4.0,USD,MARKET,DI0YS2YM,FILLED
7036662,2026-02-18 16:52:59.000882,SELL,116.93,1,trader01,MGR02,,4.0,USD,MARKET,K88B2E5V,FILLED
7036662,2026-02-18 16:53:06.684704,SELL,116.93,1,trader01,MGR02,,4.0,USD,LIMIT,ZXWU7LPJ,FILLED
7036662,2026-02-18 16:53:06.684704,BUY,116.93,1,trader02,MGR04,,3.0,USD,MARKET,YZVJ3TTL,FILLED
7036662,2026-02-18 16:53:06.684704,SELL,116.93,1,trader01,MGR02,,4.0,USD,MARKET,U9VH72PF,FILLED
7036662,2026-02-18 16:53:06.684704,BUY,116.93,1,trader02,MGR04,,3.0,USD,MARKET,ATMXN9YQ,FILLED
7036662,2026-02-18 16:53:26.129712,BUY,116.93,1,trader02,MGR04,,4.0,USD,MARKET,O2UGF8QY,FILLED
7036662,2026-02-18 16:53:34.180418,BUY,116.93,1,trader02,MGR04,,4.0,USD,LIMIT,MDOYMVPM,FILLED
7036662,2026-02-18 16:53:35.839691,BUY,116.9405,1,trader02,MGR04,,4.0,USD,LIMIT,75OJZCQV,FILLED
7036662,2026-02-18 16:53:35.839691,SELL,116.9405,1,trader01,MGR02,,4.0,USD,MARKET,YDAJES7K,FILLED
7036662,2026-02-18 16:53:35.839691,SELL,116.9405,1,trader01,MGR02,,3.0,USD,LIMIT,JJJZM0LL,FILLED
7036662,2026-02-18 16:53:53.550430,BUY,116.9456,1,trader02,MGR04,,4.0,USD,MARKET,QHBZJTY4,FILLED
7036662,2026-02-18 16:54:03.036821,SELL,116.9456,1,trader01,MGR02,,4.0,USD,MARKET,1W5BZE6R,FILLED
7036662,2026-02-18 16:54:03.036821,BUY,116.9456,1,trader02,MGR04,,3.0,USD,MARKET,LHKI04B0,FILLED
7036662,2026-02-18 16:54:03.036821,BUY,116.9456,1,trader02,MGR04,,3.0,USD,LIMIT,D00QLA6G,FILLED
7036662,2026-02-18 16:54:03.036821,SELL,116.9456,1,trader01,MGR02,,3.0,USD,LIMIT,GU6RBJ22,FILLED
7036662,2026-02-18 16:54:10.262027,SELL,116.9454,1,trader01,MGR02,,3.0,USD,LIMIT,BXB1B8T8,FILLED
7036662,2026-02-18 16:54:10.262027,SELL,116.9454,1,trader01,MGR02,,3.0,USD,MARKET,4VYY4B9B,FILLED
7036662,2026-02-18 16:54:10.262027,BUY,116.9454,1,trader02,MGR04,,3.0,USD,MARKET,EJQBDL0Z,FILLED
7036662,2026-02-18 16:54:10.262027,BUY,116.9454,1,trader02,MGR04,,4.0,USD,MARKET,9J4DQT8E,FILLED
7036662,2026-02-18 16:54:10.263281,SELL,116.9454,1,trader01,MGR02,,3.0,USD,MARKET,DCXM2KNH,FILLED
7036662,2026-02-18 16:54:14.523113,SELL,116.88,1,trader01,MGR02,,3.0,USD,MARKET,JZQXCTQ6,FILLED
7036662,2026-02-18 16:54:21.097130,BUY,116.88,2,trader02,MGR04,,4.0,USD,MARKET,QVGC185K,FILLED
7036662,2026-02-18 16:54:21.097130,BUY,116.88,2,trader02,MGR04,,4.0,USD,MARKET,PDZF6N2X,FILLED
7036662,2026-02-18 16:54:22.238450,SELL,116.93,1,trader01,MGR02,,4.0,USD,LIMIT,MMZW28OX,FILLED
7036662,2026-02-18 16:54:33.511609,BUY,116.9271,7,trader02,MGR04,,4.0,USD,MARKET,ASFN79FF,FILLED
7036662,2026-02-18 16:54:33.511609,SELL,116.9271,7,trader01,MGR02,,3.0,USD,LIMIT,S8MGNW83,FILLED
7036662,2026-02-18 16:54:46.853311,BUY,116.93,4,trader02,MGR04,,3.0,USD,MARKET,ZOP57629,FILLED
7036662,2026-02-18 16:54:47.983547,SELL,116.93,10,trader01,MGR02,,3.0,USD,LIMIT,Z5TB37LP,FILLED
7036662,2026-02-18 16:54:49.802648,SELL,116.9283,1,trader01,MGR02,,3.0,USD,MARKET,UXYO437U,FILLED
7036662,2026-02-18 16:54:54.504765,BUY,116.9283,1,trader02,MGR04,,3.0,USD,MARKET,C4CGKG0P,FILLED
7036662,2026-02-18 16:55:03.514709,SELL,116.9302,1,trader01,MGR02,,4.0,USD,MARKET,EH1IBHDW,FILLED
7036662,2026-02-18 16:55:03.514709,BUY,116.9302,1,trader02,MGR04,,3.0,USD,MARKET,HAHY2KCU,FILLED
7036662,2026-02-18 16:55:03.514709,SELL,116.9302,1,trader01,MGR02,,3.0,USD,MARKET,2C2GJWBL,FILLED
7036662,2026-02-18 16:55:17.964361,BUY,116.9284,1,trader02,MGR04,,4.0,USD,MARKET,9G0NCYHS,FILLED
7036662,2026-02-18 16:55:23.354233,BUY,116.9284,1,trader02,MGR04,,4.0,USD,MARKET,5KQ68XYW,FILLED
7036662,2026-02-18 16:55:23.354233,SELL,116.9284,1,trader01,MGR02,,3.0,USD,MARKET,K5BCV43Y,FILLED
7036662,2026-02-18 16:55:23.354233,SELL,116.9284,1,trader01,MGR02,,3.0,USD,MARKET,SVEJ07AO,FILLED
7036662,2026-02-18 16:55:25.228489,BUY,116.93,1,trader02,MGR04,,3.0,USD,MARKET,NMPJPDL7,FILLED
7036662,2026-02-18 16:55:29.410555,SELL,117.0,1,trader01,MGR02,,4.0,USD,MARKET,ZFKJKY6Z,FILLED
7036662,2026-02-18 16:55:44.548763,SELL,117.0,6,trader01,MGR02,,4.0,USD,MARKET,3DOBNWHF,FILLED
7036662,2026-02-18 16:55:44.548763,BUY,117.0,6,trader02,MGR04,,4.0,USD,MARKET,RFF3YSU4,FILLED
7036662,2026-02-18 16:55:46.788701,BUY,116.9812,1,trader02,MGR04,,4.0,USD,MARKET,RSZAI2Y6,FILLED
7036662,2026-02-18 16:55:51.636186,BUY,116.9812,1,trader02,MGR04,,4.0,USD,MARKET,YOF6Q7O9,FILLED
7036662,2026-02-18 16:55:51.636186,SELL,116.9812,1,trader01,MGR02,,4.0,USD,MARKET,34S8O6OP,FILLED
7036662,2026-02-18 16:55:51.636186,SELL,116.9812,1,trader01,MGR02,,4.0,USD,LIMIT,V11H38X8,FILLED
7036662,2026-02-18 16:55:54.505188,BUY,117.125,1,trader02,MGR04,,4.0,USD,MARKET,4XR4GU37,FILLED
7036662,2026-02-18 16:56:00.799166,BUY,117.125,1,trader02,MGR04,,4.0,USD,LIMIT,JDM5SBEM,FILLED
7036662,2026-02-18 16:56:12.791437,SELL,117.11,1,trader01,MGR02,,3.0,USD,LIMIT,MERRHIX8,FILLED
7036662,2026-02-18 16:56:14.525959,BUY,117.0529,1,trader02,MGR04,,3.0,USD,MARKET,9UB68KOA,FILLED
7036662,2026-02-18 16:56:16.158526,SELL,116.9829,1,trader01,MGR02,,3.0,USD,MARKET,21AZOTH3,FILLED
7036662,2026-02-18 16:56:18.486301,SELL,116.9829,1,trader01,MGR02,,4.0,USD,LIMIT,O4FVL8UZ,FILLED
7036662,2026-02-18 16:56:22.411712,BUY,116.985,1,trader02,MGR04,,3.0,USD,MARKET,DYDNIAVI,FILLED
7036662,2026-02-18 16:56:33.964023,SELL,117.0306,1,trader01,MGR02,,4.0,USD,MARKET,XHUJJ8DO,FILLED
7036662,2026-02-18 16:56:33.964023,BUY,117.0306,1,trader02,MGR04,,4.0,USD,MARKET,S1GZKLUW,FILLED
7036662,2026-02-18 16:56:43.278738,BUY,117.0876,1,trader02,MGR04,,4.0,USD,MARKET,PI2RZN60,FILLED
7036662,2026-02-18 16:56:48.528037,SELL,117.0876,1,trader01,MGR02,,4.0,USD,LIMIT,1PBR7DH4,FILLED
7036662,2026-02-18 16:56:48.528037,BUY,117.0876,1,trader02,MGR04,,3.0,USD,MARKET,UGAOV45Q,FILLED
7036662,2026-02-18 16:56:48.528037,BUY,117.0876,1,trader02,MGR04,,3.0,USD,LIMIT,FU2LQAZ5,FILLED
7036662,2026-02-18 16:56:48.528037,SELL,117.0876,1,trader01,MGR02,,4.0,USD,MARKET,L85VAVYN,FILLED
7036662,2026-02-18 16:57:09.476861,BUY,117.061,1,trader02,MGR04,,4.0,USD,LIMIT,P71HYZI9,FILLED
7036662,2026-02-18 16:57:21.292431,SELL,116.94,1,trader01,MGR02,,4.0,USD,LIMIT,DXFIGTW1,FILLED
7036662,2026-02-18 16:57:21.292431,BUY,116.94,1,trader02,MGR04,,4.0,USD,MARKET,KTRY6ON1,FILLED
7036662,2026-02-18 16:57:21.292431,SELL,116.94,1,trader01,MGR02,,3.0,USD,LIMIT,861Z17AV,FILLED
7036662,2026-02-18 16:57:21.292431,BUY,116.94,1,trader02,MGR04,,3.0,USD,MARKET,BUOK6ZU5,FILLED
7036662,2026-02-18 16:57:21.292443,SELL,116.94,10,trader01,MGR02,,3.0,USD,LIMIT,P7NFBEQO,FILLED
7036662,2026-02-18 16:57:21.292443,SELL,116.94,10,trader01,MGR02,,3.0,USD,MARKET,4EJ9BPHT,FILLED
7036662,2026-02-18 16:57:21.292446,SELL,116.94,3,trader01,MGR02,,4.0,USD,MARKET,9INQ29DR,FILLED
7036662,2026-02-18 16:57:22.415711,BUY,116.94,2,trader02,MGR04,,3.0,USD,LIMIT,1A3IS9W9,FILLED
7036662,2026-02-18 16:57:27.670387,SELL,116.915,10,trader01,MGR02,,4.0,USD,MARKET,VHYWLCXU,FILLED
7036662,2026-02-18 16:57:57.672708,SELL,116.93,1,trader01,MGR02,,4.0,USD,LIMIT,UQIDFM0C,FILLED
7036662,2026-02-18 16:57:57.672708,SELL,116.93,1,trader01,MGR02,,3.0,USD,MARKET,1ET367HG,FILLED
7036662,2026-02-18 16:57:57.672708,BUY,116.93,1,trader02,MGR04,,3.0,USD,MARKET,DJ59PBA4,FILLED
7036662,2026-02-18 16:57:57.672708,BUY,116.93,1,trader02,MGR04,,3.0,USD,MARKET,QC4TMQI7,FILLED
33008,2026-02-19 09:01:46.000000,SELL,255.425,66,trader02,MGR04,XNAS,0.0,USD,LIMIT,IL7FKI08,CANCELLED
43205,2026-02-19 09:11:42.000000,SELL,116.3845,17,trader01,MGR04,XNAS,0.0,USD,LIMIT,IGAXO09R,CANCELLED
33152,2026-02-19 09:11:55.000000,BUY,108.6877,376,trader03,MGR04,XNAS,0.0,USD,LIMIT,MS2649Q5,CANCELLED
35701,2026-02-19 09:19:15.000000,BUY,598.1324,206,trader01,MGR02,ALL HOURS,0.0,USD,LIMIT,I7T5BKL4,CANCELLED
489240,2026-02-19 09:21:12.000000,SELL,265.9506,100,trader02,MGR02,ALL HOURS,0.0,USD,LIMIT,DJ3UCNE4,CANCELLED
489240,2026-02-19 09:32:15.000000,SELL,267.7193,62,trader02,MGR02,MKT HOURS,0.0,USD,LIMIT,IGDRQJWF,CANCELLED
550091,2026-02-19 09:34:44.000000,BUY,261.6561,136,trader03,MGR02,MKT HOURS,0.0,USD,LIMIT,GYDWZ1MR,CANCELLED
35701,2026-02-19 09:35:53.000000,SELL,605.532,195,trader03,MGR04,MKT HOURS,0.0,USD,LIMIT,5OFH09JX,CANCELLED
33008,2026-02-19 09:46:29.000000,SELL,254.2847,142,trader01,MGR04,ALL HOURS,0.0,USD,LIMIT,6N7LN7O1,CANCELLED
7036662,2026-02-19 09:58:23.000000,SELL,118.5603,203,trader01,MGR01,XNAS,0.0,USD,LIMIT,X44QGKH1,CANCELLED
43374,2026-02-19 10:11:43.000000,SELL,222.0319,270,trader03,MGR02,ALL HOURS,0.0,USD,LIMIT,GVLU38J1,CANCELLED
3752951,2026-02-19 10:15:14.000000,BUY,104.237,210,trader03,MGR02,ALL HOURS,0.0,USD,LIMIT,KW3RKIC3,CANCELLED
34926,2026-02-19 10:19:35.000000,BUY,113.9376,158,trader02,MGR04,ALL HOURS,0.0,USD,LIMIT,JMW91BFB,CANCELLED
33008,2026-02-19 10:20:39.000000,SELL,254.1083,303,trader02,MGR02,MKT HOURS,0.0,USD,LIMIT,94MD0PWI,CANCELLED
3752951,2026-02-19 10:34:25.000000,BUY,103.6217,35,trader02,MGR02,XNAS,0.0,USD,LIMIT,KGZH85OP,CANCELLED
